county_fips,county_name,county_seat,state_name,state_abbr,median_household_income_2010,poverty_pct_overall_2010,poverty_pct_under_18_2010,population_total_2000,population_white_2000,population_black_2000,population_am_ind_2000,population_asian_2000,population_pacific_2000,population_two_races_nh_2000,population_hispanic_2000,population_over_18_total_2000,population_pct_white_2000,population_pct_black_2000,population_pct_am_ind_2000,population_pct_asian_2000,population_pct_pacific_2000,population_pct_two_races_nh_2000,population_pct_hispanic_2000,population_pct_over_18_2000,bachelor_degree_pct_of_adults_2000,votes_democrat_2000,votes_republican_2000,votes_other_2000,votes_total_2000,votes_pct_democrat_2000,votes_pct_republican_2000,votes_pct_other_2000,votes_pct_two_party_democrat_2000,votes_pct_two_party_republican_2000,winning_party_2000,winning_margin_2000,winning_two_party_margin_2000,votes_pct_partisan_index_2000,population_total_2004,population_white_2004,population_black_2004,population_am_ind_2004,population_asian_2004,population_pacific_2004,population_two_races_nh_2004,population_hispanic_2004,population_over_18_total_2004,population_pct_white_2004,population_pct_black_2004,population_pct_am_ind_2004,population_pct_asian_2004,population_pct_pacific_2004,population_pct_two_races_nh_2004,population_pct_hispanic_2004,population_pct_over_18_2004,bachelor_degree_pct_of_adults_2004,votes_democrat_2004,votes_republican_2004,votes_other_2004,votes_total_2004,votes_pct_democrat_2004,votes_pct_republican_2004,votes_pct_other_2004,votes_pct_two_party_democrat_2004,votes_pct_two_party_republican_2004,winning_party_2004,winning_margin_2004,winning_two_party_margin_2004,votes_pct_partisan_index_2004,votes_pct_swing_from_prev_election_2004,population_total_2008,population_white_2008,population_black_2008,population_am_ind_2008,population_asian_2008,population_pacific_2008,population_two_races_nh_2008,population_hispanic_2008,population_over_18_total_2008,population_pct_white_2008,population_pct_black_2008,population_pct_am_ind_2008,population_pct_asian_2008,population_pct_pacific_2008,population_pct_two_races_nh_2008,population_pct_hispanic_2008,population_pct_over_18_2008,bachelor_degree_pct_of_adults_2008,votes_democrat_2008,votes_republican_2008,votes_other_2008,votes_total_2008,votes_pct_democrat_2008,votes_pct_republican_2008,votes_pct_other_2008,votes_pct_two_party_democrat_2008,votes_pct_two_party_republican_2008,winning_party_2008,winning_margin_2008,winning_two_party_margin_2008,votes_pct_partisan_index_2008,votes_pct_swing_from_prev_election_2008,population_total_2012,population_white_2012,population_black_2012,population_am_ind_2012,population_asian_2012,population_pacific_2012,population_two_races_nh_2012,population_hispanic_2012,population_over_18_total_2012,population_pct_white_2012,population_pct_black_2012,population_pct_am_ind_2012,population_pct_asian_2012,population_pct_pacific_2012,population_pct_two_races_nh_2012,population_pct_hispanic_2012,population_pct_over_18_2012,bachelor_degree_pct_of_adults_2012,votes_democrat_2012,votes_republican_2012,votes_other_2012,votes_total_2012,votes_pct_democrat_2012,votes_pct_republican_2012,votes_pct_other_2012,votes_pct_two_party_democrat_2012,votes_pct_two_party_republican_2012,winning_party_2012,winning_margin_2012,winning_two_party_margin_2012,votes_pct_partisan_index_2012,votes_pct_swing_from_prev_election_2012,population_total_2016,population_white_2016,population_black_2016,population_am_ind_2016,population_asian_2016,population_pacific_2016,population_two_races_nh_2016,population_hispanic_2016,population_over_18_total_2016,population_pct_white_2016,population_pct_black_2016,population_pct_am_ind_2016,population_pct_asian_2016,population_pct_pacific_2016,population_pct_two_races_nh_2016,population_pct_hispanic_2016,population_pct_over_18_2016,bachelor_degree_pct_of_adults_2016,votes_democrat_2016,votes_republican_2016,votes_other_2016,votes_total_2016,votes_pct_democrat_2016,votes_pct_republican_2016,votes_pct_other_2016,votes_pct_two_party_democrat_2016,votes_pct_two_party_republican_2016,winning_party_2016,winning_margin_2016,winning_two_party_margin_2016,votes_pct_partisan_index_2016,votes_pct_swing_from_prev_election_2016,population_total_2020,population_white_2020,population_black_2020,population_am_ind_2020,population_asian_2020,population_pacific_2020,population_two_races_nh_2020,population_hispanic_2020,population_over_18_total_2020,population_pct_white_2020,population_pct_black_2020,population_pct_am_ind_2020,population_pct_asian_2020,population_pct_pacific_2020,population_pct_two_races_nh_2020,population_pct_hispanic_2020,population_pct_over_18_2020,bachelor_degree_pct_of_adults_2020,votes_democrat_2020,votes_republican_2020,votes_other_2020,votes_total_2020,votes_pct_democrat_2020,votes_pct_republican_2020,votes_pct_other_2020,votes_pct_two_party_democrat_2020,votes_pct_two_party_republican_2020,winning_party_2020,winning_margin_2020,winning_two_party_margin_2020,votes_pct_partisan_index_2020,votes_pct_swing_from_prev_election_2020,population_total_2024,population_white_2024,population_black_2024,population_am_ind_2024,population_asian_2024,population_pacific_2024,population_two_races_nh_2024,population_hispanic_2024,population_over_18_total_2024,population_pct_white_2024,population_pct_black_2024,population_pct_am_ind_2024,population_pct_asian_2024,population_pct_pacific_2024,population_pct_two_races_nh_2024,population_pct_hispanic_2024,population_pct_over_18_2024,bachelor_degree_pct_of_adults_2024,votes_democrat_2024,votes_republican_2024,votes_other_2024,votes_total_2024,votes_pct_democrat_2024,votes_pct_republican_2024,votes_pct_other_2024,votes_pct_two_party_democrat_2024,votes_pct_two_party_republican_2024,winning_party_2024,winning_margin_2024,winning_two_party_margin_2024,votes_pct_partisan_index_2024,votes_pct_swing_from_prev_election_2024
16001,Ada,Boise,Idaho,ID,50909,0.139,0.161,303328,275697,1897,1891,5392,422,4180,13849,220933,0.90891,0.00625,0.00623,0.01778,0.00139,0.01378,0.04566,0.72836,0.312,40650,75050,7785,123485,0.32919,0.60777,0.06304,0.35134,0.64866,REPUBLICAN,0.27858,-0.27858,-0.14187,334926,298829,2770,1986,6942,542,5284,18573,245785,0.89222,0.00827,0.00593,0.02073,0.00162,0.01578,0.05545,0.73385,0.33266,58523,94641,1838,155002,0.37756,0.61058,0.01186,0.38209,0.61791,REPUBLICAN,0.23302,-0.23302,-0.1042,0.04556,382618,333526,3977,2196,8949,774,7211,25985,281150,0.87169,0.01039,0.00574,0.02339,0.00202,0.01885,0.06791,0.73481,0.353311611,82236,93328,3838,179402,0.45839,0.52022,0.02139,0.46841,0.53159,REPUBLICAN,0.06183,-0.06183,-0.06728,0.17119,408862,352309,4340,2116,10200,776,8970,30151,304376,0.86168,0.01061,0.00518,0.02495,0.0019,0.02194,0.07374,0.74445,0.35331,77137,97554,5855,180546,0.42724,0.54033,0.03243,0.44156,0.55844,REPUBLICAN,0.11309,-0.11309,-0.07584,-0.05126,444486,377958,5309,2259,11725,905,10603,35727,336646,0.85033,0.01194,0.00508,0.02638,0.00204,0.02385,0.08038,0.75738,0.39616,75677,93752,26240,195669,0.38676,0.47914,0.1341,0.44666,0.55334,REPUBLICAN,0.09238,-0.09238,-0.05669,0.02071,498301,416800,6104,2497,13465,983,12742,45710,384575,0.83644,0.01225,0.00501,0.02702,0.00197,0.02557,0.09173,0.77177,0.43901,120539,130699,8151,259389,0.4647,0.50387,0.03142,0.47978,0.52022,REPUBLICAN,0.03917,-0.03917,-0.04186,0.05321,535799,436396,7911,2559,17543,1041,14567,55782,423591,0.81448,0.01476,0.00478,0.03274,0.00194,0.02719,0.10411,0.79058,0.43901,116116,143759,7544,267419,0.43421,0.53758,0.02821,0.44681,0.55319,REPUBLICAN,0.10337,-0.10337,-0.04432,-0.0642
16003,Adams,Council,Idaho,ID,34730,0.158,0.248,3477,3342,2,47,5,1,26,54,2668,0.96117,0.00058,0.01352,0.00144,0.00029,0.00748,0.01553,0.76733,0.149,336,1476,97,1909,0.17601,0.77318,0.05081,0.18543,0.81457,REPUBLICAN,0.59717,-0.59717,-0.30117,3693,3535,3,47,9,1,38,60,2947,0.95722,0.00081,0.01273,0.00244,0.00027,0.01029,0.01625,0.798,0.17144,555,1468,40,2063,0.26903,0.71159,0.01939,0.27435,0.72565,REPUBLICAN,0.44256,-0.44256,-0.20896,0.15461,4021,3823,4,33,16,2,51,92,3235,0.95076,0.00099,0.00821,0.00398,0.0005,0.01268,0.02288,0.80453,0.193884409,728,1517,75,2320,0.31379,0.65388,0.03233,0.32428,0.67572,REPUBLICAN,0.34009,-0.34009,-0.20641,0.10247,3908,3670,5,37,19,3,64,110,3222,0.9391,0.00128,0.00947,0.00486,0.00077,0.01638,0.02815,0.82446,0.19388,577,1413,70,2060,0.2801,0.68592,0.03398,0.28995,0.71005,REPUBLICAN,0.40582,-0.40582,-0.22221,-0.06573,3941,3653,8,44,21,6,77,132,3280,0.92692,0.00203,0.01116,0.00533,0.00152,0.01954,0.03349,0.83228,0.20346,415,1556,212,2183,0.19011,0.71278,0.09711,0.21055,0.78945,REPUBLICAN,0.52267,-0.52267,-0.27183,-0.11685,4425,4040,8,51,41,17,101,167,3682,0.91299,0.00181,0.01153,0.00927,0.00384,0.02282,0.03774,0.83209,0.21303,591,1941,54,2586,0.22854,0.75058,0.02088,0.23341,0.76659,REPUBLICAN,0.52204,-0.52204,-0.2833,0.00063,4998,4418,13,53,45,22,161,286,4213,0.88395,0.0026,0.0106,0.009,0.0044,0.03221,0.05722,0.84294,0.21303,577,2037,67,2681,0.21522,0.75979,0.02499,0.22073,0.77927,REPUBLICAN,0.54457,-0.54457,-0.26492,-0.02253
16005,Bannock,Pocatello,Idaho,ID,40946,0.163,0.203,75728,67949,415,1999,749,125,925,3566,54080,0.89728,0.00548,0.0264,0.00989,0.00165,0.01221,0.04709,0.71413,0.249,10892,18223,1737,30852,0.35304,0.59066,0.0563,0.3741,0.6259,REPUBLICAN,0.23762,-0.23762,-0.12139,76834,67897,515,2100,856,150,1129,4187,55372,0.88368,0.0067,0.02733,0.01114,0.00195,0.01469,0.05449,0.72067,0.26048,12903,21479,461,34843,0.37032,0.61645,0.01323,0.37528,0.62472,REPUBLICAN,0.24613,-0.24613,-0.11075,-0.00851,80609,70090,609,2175,1015,161,1336,5223,58227,0.86951,0.00755,0.02698,0.01259,0.002,0.01657,0.06479,0.72234,0.271967117,14792,19356,957,35105,0.42136,0.55137,0.02726,0.43317,0.56683,REPUBLICAN,0.13001,-0.13001,-0.10137,0.11612,83755,71858,638,2354,1029,179,1477,6220,60952,0.85795,0.00762,0.02811,0.01229,0.00214,0.01763,0.07426,0.72774,0.27197,13214,21010,1036,35260,0.37476,0.59586,0.02938,0.3861,0.6139,REPUBLICAN,0.2211,-0.2211,-0.12985,-0.09109,84676,71357,717,2455,1253,205,1559,7130,62037,0.84271,0.00847,0.02899,0.0148,0.00242,0.01841,0.0842,0.73264,0.28701,10342,17180,5894,33416,0.30949,0.51412,0.17638,0.37577,0.62423,REPUBLICAN,0.20463,-0.20463,-0.11281,0.01647,87281,72408,801,2404,1427,221,1958,8062,64719,0.8296,0.00918,0.02754,0.01635,0.00253,0.02243,0.09237,0.7415,0.30206,14682,23331,1540,39553,0.3712,0.58987,0.03894,0.38624,0.61376,REPUBLICAN,0.21867,-0.21867,-0.13161,-0.01404,91010,73782,891,2498,1712,253,2185,9689,68863,0.8107,0.00979,0.02745,0.01881,0.00278,0.02401,0.10646,0.75665,0.30206,14306,24329,1341,39976,0.35786,0.60859,0.03355,0.37029,0.62971,REPUBLICAN,0.25073,-0.25073,-0.118,-0.03206
16007,Bear Lake,Paris,Idaho,ID,39469,0.155,0.203,6424,6207,6,27,2,3,25,154,4387,0.96622,0.00093,0.0042,0.00031,0.00047,0.00389,0.02397,0.68291,0.117,517,2296,86,2899,0.17834,0.792,0.02967,0.18379,0.81621,REPUBLICAN,0.61366,-0.61366,-0.30941,6170,5931,5,28,7,0,29,170,4382,0.96126,0.00081,0.00454,0.00113,0,0.0047,0.02755,0.71021,0.12768,494,2506,40,3040,0.1625,0.82434,0.01316,0.16467,0.83533,REPUBLICAN,0.66184,-0.66184,-0.3186,-0.04818,6027,5737,6,21,22,1,44,196,4400,0.95188,0.001,0.00348,0.00365,0.00017,0.0073,0.03252,0.73005,0.138367968,502,2377,64,2943,0.17057,0.80768,0.02175,0.17437,0.82563,REPUBLICAN,0.63711,-0.63711,-0.35492,0.02473,5892,5542,10,28,20,2,48,242,4306,0.9406,0.0017,0.00475,0.00339,0.00034,0.00815,0.04107,0.73082,0.13837,302,2489,31,2822,0.10702,0.882,0.01099,0.1082,0.8918,REPUBLICAN,0.77498,-0.77498,-0.40679,-0.13787,5927,5538,16,32,35,2,49,255,4348,0.93437,0.0027,0.0054,0.00591,0.00034,0.00827,0.04302,0.73359,0.17085,255,2203,470,2928,0.08709,0.75239,0.16052,0.10374,0.89626,REPUBLICAN,0.59187,-0.6653,-0.34315,0.10968,6367,5975,20,46,28,3,69,226,4698,0.93843,0.00314,0.00722,0.0044,0.00047,0.01084,0.0355,0.73787,0.20332,350,2914,51,3315,0.10558,0.87903,0.01538,0.10723,0.89277,REPUBLICAN,0.77345,-0.77345,-0.409,-0.10815,6779,6301,26,51,32,3,95,271,5109,0.92949,0.00384,0.00752,0.00472,0.00044,0.01401,0.03998,0.75365,0.20332,346,2908,71,3325,0.10406,0.87459,0.02135,0.10633,0.89367,REPUBLICAN,0.77053,-0.77053,-0.3779,0.00292
16009,Benewah,St. Maries,Idaho,ID,36906,0.168,0.253,9186,8080,11,795,14,5,139,142,6770,0.8796,0.0012,0.08654,0.00152,0.00054,0.01513,0.01546,0.73699,0.114,895,2606,186,3687,0.24274,0.70681,0.05045,0.25564,0.74436,REPUBLICAN,0.46407,-0.46407,-0.23462,8907,7745,15,751,18,6,198,174,6801,0.86954,0.00168,0.08432,0.00202,0.00067,0.02223,0.01954,0.76356,0.1232,1148,2823,76,4047,0.28367,0.69755,0.01878,0.2891,0.7109,REPUBLICAN,0.41388,-0.41388,-0.19463,0.05019,9385,8030,22,801,27,7,271,227,7160,0.85562,0.00234,0.08535,0.00288,0.00075,0.02888,0.02419,0.76292,0.132396565,1407,2646,111,4164,0.3379,0.63545,0.02666,0.34715,0.65285,REPUBLICAN,0.29755,-0.29755,-0.18514,0.11633,9126,7725,25,732,30,7,320,287,7077,0.84648,0.00274,0.08021,0.00329,0.00077,0.03506,0.03145,0.77548,0.1324,1164,2596,124,3884,0.29969,0.66838,0.03193,0.30957,0.69043,REPUBLICAN,0.36869,-0.36869,-0.20364,-0.07114,9021,7651,30,680,27,8,311,314,7011,0.84813,0.00333,0.07538,0.00299,0.00089,0.03448,0.03481,0.77719,0.16522,770,3103,312,4185,0.18399,0.74146,0.07455,0.19881,0.80119,REPUBLICAN,0.55747,-0.55747,-0.28923,-0.18878,9579,8184,48,641,28,8,365,305,7522,0.85437,0.00501,0.06692,0.00292,0.00084,0.0381,0.03184,0.78526,0.19805,977,3878,118,4973,0.19646,0.77981,0.02373,0.20124,0.79876,REPUBLICAN,0.58335,-0.58335,-0.31395,-0.02588,10529,8918,64,626,49,15,410,447,8245,0.84699,0.00608,0.05945,0.00465,0.00142,0.03894,0.04245,0.78308,0.19805,935,4094,116,5145,0.18173,0.79572,0.02255,0.18592,0.81408,REPUBLICAN,0.61399,-0.61399,-0.29963,-0.03064
16011,Bingham,Blackfoot,Idaho,ID,43571,0.156,0.196,41753,32961,53,2557,239,12,335,5596,27448,0.78943,0.00127,0.06124,0.00572,0.00029,0.00802,0.13403,0.65739,0.144,3310,10628,527,14465,0.22883,0.73474,0.03643,0.23748,0.76252,REPUBLICAN,0.50591,-0.50591,-0.25553,42702,33107,88,2506,236,23,409,6333,28678,0.7753,0.00206,0.05869,0.00553,0.00054,0.00958,0.14831,0.67158,0.15909,3605,12734,225,16564,0.21764,0.76878,0.01358,0.22064,0.77936,REPUBLICAN,0.55114,-0.55114,-0.26326,-0.04523,44414,33706,107,2505,244,32,491,7329,30033,0.7589,0.00241,0.0564,0.00549,0.00072,0.01106,0.16502,0.67621,0.174184568,4424,12230,501,17155,0.25788,0.71291,0.0292,0.26564,0.73436,REPUBLICAN,0.45503,-0.45503,-0.26388,0.09611,45510,34061,98,2505,296,33,542,7975,30968,0.74843,0.00215,0.05504,0.0065,0.00073,0.01191,0.17524,0.68047,0.17418,3822,13440,341,17603,0.21712,0.76351,0.01937,0.22141,0.77859,REPUBLICAN,0.54639,-0.54639,-0.2925,-0.09136,45315,33466,133,2534,397,59,574,8152,31374,0.73852,0.00294,0.05592,0.00876,0.0013,0.01267,0.1799,0.69235,0.19103,2924,10907,2794,16625,0.17588,0.65606,0.16806,0.21141,0.78859,REPUBLICAN,0.48018,-0.48018,-0.25058,0.06621,48099,35979,163,2507,366,81,623,8380,33854,0.74802,0.00339,0.05212,0.00761,0.00168,0.01295,0.17422,0.70384,0.20787,4124,15295,577,19996,0.20624,0.7649,0.02886,0.21237,0.78763,REPUBLICAN,0.55866,-0.55866,-0.30161,-0.07848,50889,37876,201,2330,347,80,792,9263,36878,0.74429,0.00395,0.04579,0.00682,0.00157,0.01556,0.18202,0.72468,0.20787,3878,16188,585,20651,0.18779,0.78388,0.02833,0.19326,0.80674,REPUBLICAN,0.59609,-0.59609,-0.29068,-0.03743
26013,Baraga,L'Anse,Michigan,MI,38819,0.141,0.225,8875,6937,521,1038,24,1,274,80,6899,0.78163,0.0587,0.11696,0.0027,0.00011,0.03087,0.00901,0.77735,0.109,1400,1836,157,3393,0.41261,0.54111,0.04627,0.43263,0.56737,REPUBLICAN,0.1285,-0.1285,-0.06683,8884,6799,591,1081,24,1,302,86,7034,0.76531,0.06652,0.12168,0.0027,0.00011,0.03399,0.00968,0.79176,0.11239,1660,1977,47,3684,0.4506,0.53664,0.01276,0.45642,0.54358,REPUBLICAN,0.08604,-0.08604,-0.03071,0.04246,8822,6579,643,1138,13,0,363,86,7046,0.74575,0.07289,0.129,0.00147,0,0.04115,0.00975,0.79869,0.115787851,1725,1846,73,3644,0.47338,0.50659,0.02003,0.48306,0.51694,REPUBLICAN,0.03321,-0.03321,-0.05297,0.05283,8726,6405,647,1165,17,0,381,111,7021,0.73401,0.07415,0.13351,0.00195,0,0.04366,0.01272,0.80461,0.11579,1574,1866,50,3490,0.451,0.53467,0.01433,0.45756,0.54244,REPUBLICAN,0.08367,-0.08367,-0.06113,-0.05046,8546,6250,647,1142,23,0,349,135,6966,0.73134,0.07571,0.13363,0.00269,0,0.04084,0.0158,0.81512,0.13848,1156,2158,176,3490,0.33123,0.61834,0.05043,0.34882,0.65118,REPUBLICAN,0.28711,-0.28711,-0.15405,-0.20344,8141,5901,630,1088,29,0,367,126,6752,0.72485,0.07739,0.13364,0.00356,0,0.04508,0.01548,0.82938,0.16117,1478,2512,48,4038,0.36602,0.62209,0.01189,0.37043,0.62957,REPUBLICAN,0.25607,-0.25607,-0.15031,0.03104,8169,5972,556,1059,42,0,387,153,6753,0.73106,0.06806,0.12964,0.00514,0,0.04737,0.01873,0.82666,0.16117,1488,2779,65,4332,0.34349,0.64151,0.015,0.34872,0.65128,REPUBLICAN,0.29802,-0.29802,-0.14165,-0.04195
26015,Barry,Hastings,Michigan,MI,50062,0.11,0.159,56931,55062,139,240,156,5,496,833,41686,0.96717,0.00244,0.00422,0.00274,9e-05,0.00871,0.01463,0.73222,0.147,9769,15716,759,26244,0.37224,0.59884,0.02892,0.38332,0.61668,REPUBLICAN,0.2266,-0.2266,-0.11588,59005,56724,180,251,197,5,545,1103,43741,0.96134,0.00305,0.00425,0.00334,8e-05,0.00924,0.01869,0.74131,0.16022,11312,18638,322,30272,0.37368,0.61568,0.01064,0.3777,0.6223,REPUBLICAN,0.242,-0.242,-0.10869,-0.0154,59788,57133,220,257,192,6,635,1345,44893,0.95559,0.00368,0.0043,0.00321,0.0001,0.01062,0.0225,0.75087,0.173433745,13449,16431,685,30565,0.44001,0.53758,0.02241,0.4501,0.5499,REPUBLICAN,0.09757,-0.09757,-0.08515,0.14443,59023,56217,241,263,234,5,658,1405,45219,0.95246,0.00408,0.00446,0.00396,8e-05,0.01115,0.0238,0.76613,0.17343,11491,16655,366,28512,0.40302,0.58414,0.01284,0.40826,0.59174,REPUBLICAN,0.18112,-0.18112,-0.10986,-0.08355,59810,56581,283,259,265,8,730,1684,46570,0.94601,0.00473,0.00433,0.00443,0.00013,0.01221,0.02816,0.77863,0.208,9114,19202,2013,30329,0.3005,0.63312,0.06637,0.32187,0.67813,REPUBLICAN,0.33262,-0.33262,-0.17681,-0.1515,62607,58464,383,299,326,7,976,2152,48904,0.93383,0.00612,0.00478,0.00521,0.00011,0.01559,0.03437,0.78113,0.24256,11797,23471,637,35905,0.32856,0.6537,0.01774,0.3345,0.6655,REPUBLICAN,0.32514,-0.32514,-0.18485,0.00748,64025,59135,569,318,398,7,1146,2452,50721,0.92362,0.00889,0.00497,0.00622,0.00011,0.0179,0.0383,0.79221,0.24256,12391,25650,584,38625,0.3208,0.66408,0.01512,0.32573,0.67427,REPUBLICAN,0.34328,-0.34328,-0.16428,-0.01814
26017,Bay,Bay City,Michigan,MI,43845,0.159,0.23,110192,102260,1348,524,535,7,1195,4323,83471,0.92802,0.01223,0.00476,0.00486,6e-05,0.01084,0.03923,0.75751,0.142,28251,22150,1235,51636,0.54712,0.42896,0.02392,0.56052,0.43948,DEMOCRAT,0.11816,0.11816,0.0565,109453,100947,1480,526,560,8,1402,4530,83839,0.92229,0.01352,0.00481,0.00512,7e-05,0.01281,0.04139,0.76598,0.16422,31049,25448,562,57059,0.54416,0.44599,0.00985,0.54957,0.45043,DEMOCRAT,0.09817,0.09817,0.0614,-0.01999,108320,99176,1607,485,552,13,1616,4871,83885,0.91558,0.01484,0.00448,0.0051,0.00012,0.01492,0.04497,0.77442,0.186444087,32589,23795,1044,57428,0.56748,0.41434,0.01818,0.57798,0.42202,DEMOCRAT,0.15314,0.15314,0.04021,0.05497,106967,97239,1565,487,624,14,1791,5247,84192,0.90906,0.01463,0.00455,0.00583,0.00013,0.01674,0.04905,0.78708,0.18644,27877,24911,593,53381,0.52223,0.46666,0.01111,0.52809,0.47191,DEMOCRAT,0.05557,0.05557,0.00848,-0.09757,104411,94218,1622,501,626,14,1966,5464,83190,0.90238,0.01553,0.0048,0.006,0.00013,0.01883,0.05233,0.79676,0.20024,21642,28328,3007,52977,0.40852,0.53472,0.05676,0.4331,0.5669,REPUBLICAN,0.1262,-0.1262,-0.07359,-0.18177,103747,92871,1801,534,589,15,1976,5961,83264,0.89517,0.01736,0.00515,0.00568,0.00014,0.01905,0.05746,0.80257,0.21403,26151,33125,979,60255,0.43401,0.54975,0.01625,0.44117,0.55883,REPUBLICAN,0.11574,-0.11574,-0.08015,0.01046,102651,90937,1914,559,709,20,2202,6310,83396,0.88589,0.01865,0.00545,0.00691,0.00019,0.02145,0.06147,0.81242,0.21403,25767,34792,779,61338,0.42008,0.56722,0.0127,0.42549,0.57451,REPUBLICAN,0.14714,-0.14714,-0.06621,-0.0314
26019,Benzie,Beulah,Michigan,MI,43136,0.126,0.213,16090,15373,43,248,25,0,156,245,12384,0.95544,0.00267,0.01541,0.00155,0,0.0097,0.01523,0.76967,0.2,3546,4172,354,8072,0.4393,0.51685,0.04386,0.45945,0.54055,REPUBLICAN,0.07755,-0.07755,-0.04136,17420,16632,50,264,29,0,184,261,13527,0.95476,0.00287,0.01515,0.00166,0,0.01056,0.01498,0.77652,0.22065,4383,5284,111,9778,0.44825,0.5404,0.01135,0.4534,0.5466,REPUBLICAN,0.09215,-0.09215,-0.03376,-0.0146,17733,16888,69,226,44,0,200,306,13938,0.95235,0.00389,0.01274,0.00248,0,0.01128,0.01726,0.78599,0.241293532,5451,4687,171,10309,0.52876,0.45465,0.01659,0.53768,0.46232,DEMOCRAT,0.07411,0.07411,0.00069,0.16626,17328,16392,86,247,54,0,199,350,13923,0.94598,0.00496,0.01425,0.00312,0,0.01148,0.0202,0.8035,0.24129,4685,5075,141,9901,0.47318,0.51257,0.01424,0.48002,0.51998,REPUBLICAN,0.03939,-0.03939,-0.03899,-0.1135,17534,16448,93,270,67,0,217,439,14316,0.93806,0.0053,0.0154,0.00382,0,0.01238,0.02504,0.81647,0.29236,4108,5539,581,10228,0.40164,0.54155,0.0568,0.42583,0.57417,REPUBLICAN,0.13991,-0.13991,-0.08045,-0.10052,17993,16857,122,236,84,4,275,415,14844,0.93686,0.00678,0.01312,0.00467,0.00022,0.01528,0.02306,0.82499,0.34342,5480,6601,181,12262,0.44691,0.53833,0.01476,0.4536,0.5464,REPUBLICAN,0.09142,-0.09142,-0.06799,0.04849,18520,17201,165,228,104,4,310,508,15490,0.92878,0.00891,0.01231,0.00562,0.00022,0.01674,0.02743,0.83639,0.34342,5780,6895,171,12846,0.44995,0.53674,0.01331,0.45602,0.54398,REPUBLICAN,0.08679,-0.08679,-0.03603,0.00463
26021,Berrien,St. Joseph,Michigan,MI,40540,0.175,0.285,162471,127036,26050,655,1884,68,1897,4881,120597,0.7819,0.16034,0.00403,0.0116,0.00042,0.01168,0.03004,0.74227,0.196,28152,35689,1400,65241,0.43151,0.54703,0.02146,0.44097,0.55903,REPUBLICAN,0.11552,-0.11552,-0.06034,159742,123952,24938,681,2084,104,2353,5630,120045,0.77595,0.15611,0.00426,0.01305,0.00065,0.01473,0.03524,0.75149,0.21893,32846,41076,749,74671,0.43988,0.55009,0.01003,0.44433,0.55567,REPUBLICAN,0.11021,-0.11021,-0.04279,0.00531,157380,120482,24092,757,2414,107,2819,6709,120047,0.76555,0.15308,0.00481,0.01534,0.00068,0.01791,0.04263,0.76278,0.24185532850000002,40381,36130,1155,77666,0.51993,0.4652,0.01487,0.52778,0.47222,DEMOCRAT,0.05473,0.05473,-0.009,0.16494,156621,118300,23914,806,2711,117,3155,7618,120976,0.75533,0.15269,0.00515,0.01731,0.00075,0.02014,0.04864,0.77241,0.24186,33465,38209,823,72497,0.46161,0.52704,0.01135,0.46691,0.53309,REPUBLICAN,0.06543,-0.06543,-0.05201,-0.12016,154325,116035,22841,759,3034,108,3338,8210,120452,0.75189,0.14801,0.00492,0.01966,0.0007,0.02163,0.0532,0.78051,0.27217,29495,38647,3889,72031,0.40948,0.53653,0.05399,0.43285,0.56715,REPUBLICAN,0.12705,-0.12705,-0.07402,-0.06162,154426,115159,22020,781,3211,145,3866,9244,120935,0.74572,0.14259,0.00506,0.02079,0.00094,0.02503,0.05986,0.78313,0.30249,37438,43519,1434,82391,0.45439,0.5282,0.0174,0.46244,0.53756,REPUBLICAN,0.07381,-0.07381,-0.05918,0.05324,152703,113178,20719,817,3517,155,4049,10268,121281,0.74116,0.13568,0.00535,0.02303,0.00102,0.02652,0.06724,0.79423,0.30249,38323,44975,1190,84488,0.45359,0.53232,0.01408,0.46007,0.53993,REPUBLICAN,0.07873,-0.07873,-0.03201,-0.00492
